movie_id,title,tags
480,Monsoon Wedding,Comedy Drama Romance Naseeruddin Shah Lillete Dubey Vijay Raaz M i r a   N a i r child abuse adultery arranged marriage bollywood wedding woman director wedding arranger class system
14295,You Can Count on Me,Drama Romance Laura Linney Mark Ruffalo Matthew Broderick K e n n e t h   L o n e r g a n independent film
11219,The Trouble with Harry,Comedy Mystery Thriller Edmund Gwenn John Forsythe Shirley MacLaine A l f r e d   H i t c h c o c k small town chase wife leave murder suspense female corpse
20770,But I'm a Cheerleader,Comedy Natasha Lyonne Brandt Wille Bud Cort J a m i e   B a b b i t coming out cheerleader homosexuality independent film lesbian lesbian interest woman director
176124,Home Run,Drama Scott Elrod Dorian Brown Charles Henry Wyson D a v i d   B o y d baseball
500,Reservoir Dogs,Crime Thriller Harvey Keitel Tim Roth Michael Madsen Q u e n t i n   T a r a n t i n o traitor jewelry psychopath thief heist betrayal mystery escape gang plan gone wrong warehouse ensemble cast all male cast told in flashback heist gone wrong foreshadowing rendezvous iconic set in one room uneasy alliance rag tag group
60400,The Blue Bird,Drama Family Fantasy Shirley Temple Spring Byington Nigel Bruce W a l t e r   L a n g bird
429,"The Good, the Bad and the Ugly",Western Eli Wallach Clint Eastwood Lee Van Cleef S e r g i o   L e o n e bounty hunter refugee gold anti hero gallows hitman army outlaw shootout moral ambiguity spaghetti western
310569,The Second Mother,Drama Regina Casé Michel Joelsas Camila Márdila A n n a   M u y l a e r t brazilian brazil pool mother daughter relationship architecture class differences housekeeper woman director
98369,Blue Like Jazz,Drama Comedy Marshall Allman Claire Holt Tania Raymonde S t e v e   T a y l o r book store
114065,Down & Out With The Dolls,Comedy Music
89750,"Pink Ribbons, Inc.",Documentary Samantha King Barbara Brenner Barbara Ehrenreich L é a   P o o l marketing breast cancer corporatism woman director
49951,Certifiably Jonathan,Comedy Jonathan Winters Robin Williams Sarah Silverman J a m e s   D a v i d   P a s t e r n a k
86331,Desire,Drama Romance Déborah Révy Hélène Zimmer Gowan Didi L a u r e n t   B o u h n i k france female nudity sex sexuality love sexual fantasy romance unfaithfulness unsimulated sex prostitution female homosexuality couple desire lesbian sex explicit sex economic crisis sexual disorder erotic movie
355629,The Blade of Don Juan,Drama Comedy Juan Carlos Montoya Rodrigo Viaggio Irma Maury T o m   S a n c h e z peru
16433,Grand Theft Parsons,Crime Comedy Drama Adventure Johnny Knoxville Christina Applegate Gabriel Macht D a v i d   C a f f r e y 1970s rock star chase musician independent film
15544,Extreme Movie,Comedy Patrick J. Adams Ryan Pinkston Denise Boutte A d a m   J a y   E p s t e i n   A n d r e w   J a c o b s o n
43884,The Charge of the Light Brigade,Action Adventure Drama War Errol Flynn Olivia de Havilland Patric Knowles M i c h a e l   C u r t i z ambush british army fort invasion attack heroism massacre india cavalry tragic death epic battle crimea fiancée brothers brothers love same woman the light brigade horses british lancers society ball
107315,Below Zero,Thriller Horror Edward Furlong Michael Berryman Kristin Booth J u s t i n   T h o m a s   O s t e n s e n screenwriter
137955,Crowsnest,
13064,Airborne,Action Adventure Comedy Shane McDermott Seth Green Brittney Powell R o b   B o w m a n sport rollerblade
59917,Cotton Comes to Harlem,Action Adventure Godfrey Cambridge Raymond St. Jacques Calvin Lockhart O s s i e   D a v i s blaxploitation
157422,The Wicked Within,Horror Sienna Guillory Gianni Capaldi Enzo Cilenti J a y   A l a i m o
310933,Bleeding Hearts,Horror Robert Loggia Charles Durning Tony Todd D y l a n   B a n k
7553,Waiting...,Comedy Ryan Reynolds Anna Faris Justin Long R o b   M c K i t t r i c k decision waiter hostess trainee gross out employer employee relationship speaking german glass pipe screaming
12877,Dead Man's Shoes,Drama Thriller Crime Paddy Considine Gary Stretch Toby Kebbell S h a n e   M e a d o w s rage and hate brother revenge punishment home movie footage
39895,From a Whisper to a Scream,Comedy Horror Vincent Price Clu Gulager Terry Kiser J e f f   B u r r civil war narration voodoo necrophilia anthology librarian freak show
102840,Sex With Strangers,Documentary
55616,Dracula: Pages from a Virgin's Diary,Horror Wei-Qiang Zhang Tara Birtwhistle David Moroni G u y   M a d d i n dracula independent film
29697,Faith Like Potatoes,Drama Frank Rautenbach Jeanne Neilson Hamilton Dlamini R e g a r d t   v a n   d e n   B e r g h christian film food
50037,Beyond the Black Rainbow,Fantasy Science Fiction Horror Michael Rogers Scott Hylands Marilyn Norry P a n o s   C o s m a t o s commune suspense mad doctor captive drugged aftercreditsstinger
94329,The Raid,Action Thriller Crime Iko Uwais Joe Taslim Donny Alamsyah G a r e t h   E v a n s crime boss tenement high rise monitor tower block jakarta indonesia swat swat team
53502,The Dead Undead,Horror Science Fiction Action Luke Goss Joshua Alba Matthew R. Anderson M a t t h e w   R .   A n d e r s o n   E d w a r d   C o n n a vampire zombie vanity project mad cow disease
202604,The Vatican Exorcisms,Horror Documentary Mystery Joe Marino J o e   M a r i n o exorcism
289,Casablanca,Drama Romance Humphrey Bogart Ingrid Bergman Paul Henreid M i c h a e l   C u r t i z love triangle corruption spy resistance casablanca emigration visa patriotism nationalism concentration camp nazis war melodrama film noir
27374,Lake Mungo,Horror Thriller Talia Zucker Rosie Traynor David Pledger J o e l   A n d e r s o n supernatural drama
26815,Rocket Singh: Salesman of the Year,Drama Comedy Romance Ranbir Kapoor Sumeet Darshan Dobhal Gauhar Khan S h i m i t   A m i n ambition bollywood business india struggling career
811,Silent Running,Adventure Drama Science Fiction Bruce Dern Cliff Potts Ron Rifkin D o u g l a s   T r u m b u l l space marine sunlight plants space travel saturn biotope greenhouse dystopia space food robot space station
1366,Rocky,Drama Sylvester Stallone Talia Shire Burt Young J o h n   G .   A v i l d s e n underdog philadelphia transporter italo-american fight love of one's life publicity boxer independence boxing match training lovers surprise world champion amateur victory
244776,The Sleepwalker,Drama Christopher Abbott Brady Corbet Stephanie Ellis M o n a   L e r c h e woman director young couple secluded family estate
5769,Tom Jones,Adventure Comedy History Romance Albert Finney Susannah York Hugh Griffith T o n y   R i c h a r d s o n from rags to riches tutor squire
277685,Unfriended,Horror Thriller Shelley Hennig Moses Jacob Storm Renee Olstead L e v a n   G a b r i a d z e computer bullying revenge internet teenager violence internet chat humiliation death extramarital affair vengeful ghost computer screen ghost one night found footage skype facebook blender
103,Taxi Driver,Crime Drama Robert De Niro Cybill Shepherd Harvey Keitel M a r t i n   S c o r s e s e vietnam veteran taxi obsession drug dealer night shift vigilante alienation misanthrope shot to death illegal prostitution loner
11298,The Howling,Drama Horror Patrick Macnee Dennis Dugan Christopher Stone J o e   D a n t e insane asylum werewolf newswoman
646,Dr. No,Adventure Action Thriller Sean Connery Ursula Andress Joseph Wiseman T e r e n c e   Y o u n g london england england assassination spy casino exotic island card game space marine intelligence jamaica secret base secret mission baccarat secret organization secret intelligence service nuclear radiation villain secret agent atomic reactor
93856,Chernobyl Diaries,Horror Thriller Jesse McCartney Jonathan Sadowski Olivia Taylor Dudley B r a d l e y   P a r k e r radiation ukraine nuclear radiation tourist nuclear power plant stranded deserted town pripyat
9003,Hellraiser,Horror Andrew Robinson Clare Higgins Ashley Laurence C l i v e   B a r k e r underworld seduction supernatural pinhead revenge undead demon puzzle box attic cenobites body horror
347126,God's Not Dead 2,Drama Hayley Orrantia Melissa Joan Hart Jesse Metcalfe H a r o l d   C r o n k christian
10092,Cry_Wolf,Horror Thriller Julian Morris Lindy Booth Jared Padalecki J e f f   W a d l o w murder serial killer student rumor
10643,Godzilla 2000,Adventure Horror Action Science Fiction Takehiro Murata Naomi Nishida Mayu Suzuki T a k a o   O k a w a r a japan monster flying saucer godzilla city kaiju
46705,Blue Valentine,Drama Romance Ryan Gosling Michelle Williams Mike Vogel D e r e k   C i a n f r a n c e dancing nurse depression classroom bridge marriage truck love dysfunctional family children
546,Transamerica,Drama Felicity Huffman Kevin Zegers Elizabeth Peña D u n c a n   T u c k e r individual gay new york usa missionary father son relationship sexual identity transsexuality runaway sexual abuse waitress parents kids relationship drug addiction cocaine women's sexual identity hustler new identity motel therapist porn actor road trip independent film los angeles transgender stolen cars hitchhike
76487,The Devil Inside,Thriller Horror Fernanda Andrade Simon Quarterman Evan Helmuth W i l l i a m   B r e n t   B e l l rome exorcism death demonic possession found footage
5722,Beyond the Valley of the Dolls,Comedy Drama Thriller Dolly Read Cynthia Myers Marcia McBroom R u s s   M e y e r pop pop star musical
39833,Love Me Tender,Drama Action Western Music Romance Richard Egan Debra Paget Elvis Presley R o b e r t   D .   W e b b civil war
1781,An Inconvenient Truth,Documentary Al Gore Billy West Ronald Reagan D a v i s   G u g g e n h e i m climate change greenhouse effect climate earth global warming politics truth crisis nature environment science audience
18712,Sands of Iwo Jima,Action Drama History War John Wayne John Agar Adele Mara A l l a n   D w a n sergeant iwo jima
7944,Shine a Light,Documentary Music Mick Jagger Keith Richards Charlie Watts M a r t i n   S c o r s e s e new york film director legend song public rolling stones rock guest music video music concert theatre milieu performance
171424,The Green Inferno,Action Adventure Horror Thriller Lorenza Izzo Ariel Levy Sky Ferreira E l i   R o t h chile gore jungle extreme violence cannibal south america
361475,Departure,Drama Romance Family Juliet Stevenson Alex Lawther Phénix Brossard A n d r e w   S t e g g a l l gay
113947,The Sessions,Drama Romance Comedy John Hawkes Helen Hunt William H. Macy B e n   L e w i n cat virgin narration wheelchair graduation sexual arousal judaism power outage intimate catholic church sexual awakening male virgin woman crying sponge bath catholic priest jealous husband iron lung sex surrogate polio crying woman polio victim jewish man true life character gurney sexual pleasure pity sex jewish convert handicap sex sexual exploration naked woman thrift store
18570,"Food, Inc.",Documentary Michael Pollan Eric Schlosser Richard Lobb R o b e r t   K e n n e r food industry monsanto organic food sustainable griculture corn
83860,October Baby,Drama Rachel Hendrix  Jason Burkey Robert Amaya  A n d r e w   E r w i n   J o n   E r w i n   adoption college
41469,Next Stop Wonderland,Comedy Drama Romance Hope Davis Philip Seymour Hoffman Holland Taylor B r a d   A n d e r s o n independent film
244772,The Skeleton Twins,Drama Kristen Wiig Bill Hader Luke Wilson C r a i g   J o h n s o n new york adultery confession brother sister relationship infidelity bisexuality rejection cowardice reunion death of father mother daughter relationship lesbian in the closet teacher student relationship mother son relationship lgbt gay lead character gay brother estrangement fraternal twins new ager twin synchronization
50837,Martha Marcy May Marlene,Drama Thriller Elizabeth Olsen Hugh Dancy John Hawkes S e a n   D u r k i n sexual abuse cult boundary violations mumblegore
248774,Obvious Child,Comedy Romance Jenny Slate Jake Lacy Gaby Hoffmann G i l l i a n   R o b e s p i e r r e independent film woman director
10183,Frozen River,Drama Melissa Leo Misty Upham Charlie McDermott C o u r t n e y   H u n t human trafficking woman director
159014,20 Feet from Stardom,Documentary Music Bette Midler Mick Jagger Sting M o r g a n   N e v i l l e
32456,Two Girls and a Guy,Drama Romance Robert Downey Jr. Natasha Gregson Wagner Heather Graham J a m e s   T o b a c k love revenge loft analingus actor
49963,Walking and Talking,Comedy Drama Romance Catherine Keener Anne Heche Liev Schreiber N i c o l e   H o l o f c e n e r independent film woman director
13508,Who Killed the Electric Car?,Documentary Martin Sheen Mel Gibson Tom Hanks C h r i s   P a i n e energy supply automobile industry independent film
22597,The Broken Hearts Club: A Romantic Comedy,Comedy Drama Romance Ben Weber Timothy Olyphant Matt McGrath G r e g   B e r l a n t i gay roommate male friendship in vitro fertilisation romantic comedy lesbian relationship gay relationship gay interest
9707,Bubba Ho-tep,Comedy Horror Thriller Mystery Fantasy Bruce Campbell Ossie Davis Ella Joyce D o n   C o s c a r e l l i john f. kennedy elvis presley
37532,Slam,Drama Saul Williams Sonja Sohn Bonz Malone M a r c   L e v i n independent film
26791,Brigham City,Crime Drama Mystery Thriller Richard Dutcher Matthew A. Brown Wilford Brimley R i c h a r d   D u t c h e r
56666,Fiza,Drama Foreign Romance Hrithik Roshan Karisma Kapoor Jaya Bachchan K h a l i d   M o h a m m e d suicide loss of brother laughing jihad love racial tension
8675,Orgazmo,Comedy Trey Parker Dian Bachar Matt Stone T r e y   P a r k e r pornography sex secret fight star superhero independent film wedding crime mormon woman director sidekick henchmen
13132,All the Real Girls,Drama Romance Paul Schneider Zooey Deschanel Danny McBride D a v i d   G o r d o n   G r e e n southern usa small town virgin independent film best friend
47686,Dream with the Fishes,Comedy David Arquette Brad Hunt Kathryn Erbe independent film
46989,Blue Car,Drama Margaret Colin Agnes Bruckner David Strathairn K a r e n   M o n c r i e f f independent film woman director
192132,Palo Alto,Drama Emma Roberts Jack Kilmer Nat Wolff G i a   C o p p o l a high school soccer teenager older man younger woman relationship teenage sexuality woman director
24424,Ajami,Crime Drama Fouad Habash Nisrine Rihan Elias Saba S c a n d a r   C o p t i   Y a r o n   S h a n i
13198,Wristcutters: A Love Story,Comedy Drama Fantasy Romance Patrick Fugit Shannyn Sossamon Shea Whigham G o r a n   D u k i c independent film break-up ex-boyfriend ex-girlfriend relationship rolling a cigarette autocide record player hypodermic needle missing pet head in oven grocery store arm in cast gun in mouth toast listening to music
244267,I Origins,Science Fiction Drama Michael Pitt Brit Marling Astrid Bergès-Frisbey M i k e   C a h i l l independent film eyes molecular biologist
21413,The Battle of Shaker Heights,Comedy Drama Romance Shia LaBeouf Elden Henson Amy Smart K y l e   R a n k i n   E f r a m   P o t e l l e fantasy enemy sister high school battlefield bully teenager strategy addict
123678,The Act of Killing,Documentary Anwar Congo Herman Koto Syamsul Arifin J o s h u a   O p p e n h e i m e r   C h r i s t i n e   C y n n   A n o n y m o u s corruption war indonesia
13362,Taxi to the Dark Side,Documentary Brian Keith Allen Moazzam Begg Christopher Beiring A l e x   G i b n e y taxi afghanistan guantanamo bay torture chamber
39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,Documentary Pelé Franz Beckenbauer Carlos Alberto P a u l   C r o w d e r   J o h n   D o w e r new york beckenbauer pele
62402,Guiana 1838,Drama Aasheekaa Bathija Thomas Garvey Kumar Gaurav R o h i t   J a g e s s a r guyana 19th century
206412,Lisa Picard Is Famous,Laura Kirk Nat DeWolf Griffin Dunne G r i f f i n   D u n n e
201132,Antarctica: A Year on Ice,Drama Adventure Documentary Genevieve Bachman William Brotman Michael Christiansen A n t h o n y   P o w e l l biography antarctica
251471,A LEGO Brickumentary,Documentary Jason Bateman Matthias Klie K i e f   D a v i d s o n   D a n i e l   J u n g e pop culture fan culture documentary toys
112456,Hardflip,Drama Action Randy Wayne John Schneider Rosanna Arquette J o h n n y   R e m o skateboarding forgiveness sport family relationships aftercreditsstinger
20296,Chocolate: Deep Dark Secrets,Thriller Anil Kapoor Sunil Shetty Arshad Warsi V i v e k   A g n i h o t r i
25983,The House of the Devil,Mystery Horror Jocelin Donahue Mary Woronov Greta Gerwig T i   W e s t ritual cult independent film human sacrifice eclipse satanic ritual mumblegore
66195,The Perfect Host,Comedy Thriller Crime David Hyde Pierce Clayne Crawford Nathaniel Parker N i c k   T o m n a y swimming pool tea kettle conga line spit in the face convenience store robbery
16155,Safe Men,Comedy Crime Sam Rockwell Steve Zahn Paul Giamatti J o h n   H a m b u r g robbery organized crime gangster safecracker rosh hashanah
46727,Speedway Junky,Romance Drama Crime Jesse Bradford Jordan Brower Jonathan Taylor Thomas N i c k o l a s   P e r r y racing car growing up scam male prostitute
55180,The Last Big Thing,Comedy Drama Dan Zukovic Mark Ruffalo Sibel Ergener D a n   Z u k o v i c magazine independent film counter-culture model arrogance
29015,The Specials,Action Comedy Jordan Ladd Rob Lowe Jamie Kennedy C r a i g   M a z i n superhero
91122,16 to Life,Comedy Romance Hallee Hirsh Theresa Russell Shiloh Fernandez B e c k y   S m i t h affection woman director
18206,Alone With Her,Crime Drama Romance Thriller Colin Hanks Ana Claudia Talancón Jordana Spiro E r i c   N i c h o l a s obsession hidden camera stalker independent film invasion of privacy voyeurism
320146,Creative Control,Drama Science Fiction Benjamin Dickinson Nora Zehetner Dan Gill B e n j a m i n   D i c k i n s o n virtual reality black and white
13856,Special,Drama Fantasy Science Fiction Michael Rapaport Josh Peck Robert Baker H a l   H a b e r m a n   J e r e m y   P a s s m o r e hallucination superhero independent film
219716,Sparkler,Park Overall Veronica Cartwright Freddie Prinze Jr. D a r r e n   S t e i n
43630,The Helix... Loaded,Action Comedy Science Fiction
56491,In Her Line of Fire,Drama Action Thriller Mariel Hemingway David Keith David Millbern B r i a n   T r e n c h a r d - S m i t h rebel usa president hostage airplane
99826,The Jimmy Show,Comedy Drama Frank Whaley Carla Gugino Ethan Hawke F r a n k   W h a l e y stand-up comedy
186935,Heli,Crime Drama Armando Espitia Andrea Vergara Linda Gonzalez A m a t   E s c a l a n t e drug cartel extreme violence
357441,Karachi se Lahore,Family Comedy Shehzad Sheikh Ayesha Omar Yasir Hussain
19344,Loving Annabelle,Drama Romance Erin Kelly Diane Gaidry Laura Breckenridge K a t h e r i n e   B r o o k s bisexuality australia twin brother friends melbourne teacher lesbian lgbt woman director
242083,Hits,Drama Comedy Meredith Hagner Matt Walsh James Adomian D a v i d   C r o s s talent delusion fame teenager viral video
18869,Jimmy and Judy,Action Crime Drama Thriller Edward Furlong Rachael Bella William Sadler R a n d a l l   R u b i n   J o n   S c h r o d e r police revenge independent film video camera on the run
26673,Frat Party,Comedy Romance Randy Wayne Caroline D'Amore Jareb Dauplaise R o b e r t   B e n n e t t sport
41830,The Party's Over,Drama Oliver Reed Clifford David Ann Lynn G u y   H a m i l t o n london england beatnik
37694,Proud,Drama Vernel Bagneris Marcus Chait Michael Ciesla M a r y   P a t   K e l l y woman director
63287,The Poker House,Drama Jennifer Lawrence Selma Blair Bokeem Woodbine L o r i   P e t t y rape drug abuse independent film
335874,Childless,Barbara Hershey Joe Mantegna Diane Venora C h a r l i e   L e v i
34592,ZMD: Zombies of Mass Destruction,Horror Janette Armand Doug Fahl Cooper Hopkins K e v i n   H a m e d a n i racist religion
92635,Snow White: A Deadly Summer,Horror Thriller Shanley Caswell Maureen McCormick Eric Roberts D a v i d   D e C o t e a u
258755,Hidden Away,Romance Drama Germán Alcarazu Adil Koukouh Ana Wagener M i k e l   R u e d a
96534,My Last Day Without You,Comedy Drama Romance Ken Duken Nicole Beharie Reg E. Cathey S t e f a n   C .   S c h a e f e r
21283,Steppin: The Movie,Comedy Romance Wesley Jonathan Chrystee Pharris Anthony Anderson M i c h a e l   T a l i f e r r o
272724,Doc Holliday's Revenge,Western Tom Berenger Ashley Hayes Eric Roberts D a v i d   D e C o t e a u
84178,Black Rock,Thriller Horror Kate Bosworth Lake Bell Jay Paulson K a t i e   A s e l t o n friends remote island woman director
101179,Truth or Dare,Horror Thriller Mystery Liam Boyle Jack Gordon Florence Hall R o b e r t   H e a t h
52462,The Pet,Drama Thriller Pierre Dulat Andrea Edmondson Summer Nguyen D .   S t e v e n s independent film
269057,Bang Bang Baby,Science Fiction Drama Music Jane Levy Peter Stormare Justin Chatwin J e f f r e y   S t .   J u l e s small town rock star musical idol teenager 1960s chemical leak mutations
287524,Fear Clinic,Horror Thomas Dekker Robert Englund Cleopatra Coleman R o b e r t   H a l l phobia doctor fear
206213,Zombie Hunter,Comedy Action Science Fiction Thriller Martin Copping Danny Trejo Clare Niederpruem K e v i n   K i n g mutant post-apocalyptic zombie
248402,A Fine Step,Drama Luke Perry Anna Claire Sneed Leonor Varela J o n a t h a n   M e y e r s
29146,Charly,Drama Romance Science Fiction Cliff Robertson Claire Bloom Lilia Skala R a l p h   N e l s o n experiment mouse intelligence test genius
207769,Banshee Chapter,Horror Thriller Ted Levine Katia Winter Michael McMillian B l a i r   E r i c k s o n lsd government conspiracy tension video camera drug use writer desert radio broadcast mind bender number stations lovecraftian mk ultra experimental drug
271185,Ask Me Anything,Drama Mystery Thriller Britt Robertson Christian Slater Justin Long A l l i s o n   B u r n e t t college blog dark secrets
29731,And Then Came Love,Comedy Romance Kevin Daniels Michael Boatman Jeremy Gumbs R i c h a r d   S c h e n k m a n
292539,Food Chains,Documentary S a n j a y   R a w a l
654,On the Waterfront,Crime Drama Marlon Brando Karl Malden Lee J. Cobb E l i a   K a z a n murder suspense union dock longshoreman pigeon
91070,L!fe Happens,Comedy Krysten Ritter Kate Bosworth Rachel Bilson K a t   C o i r o baby roommate friendship single los angeles dating pregnancy woman director
2009,"4 Months, 3 Weeks and 2 Days",Drama Anamaria Marinca Laura Vasiliu Vlad Ivanov C r i s t i a n   M u n g i u rape hotel room totalitarian regime cohabitant female friendship dormitory best friend contraception romanian new wave
323270,The Horror Network Vol. 1,Horror Nick Frangione Artem Mishin Jan Cornet J o s e p h   G r a h a m   B r i a n   D o r t o n   L e e   M a t t h e w s   M a n u e l   M a r í n anthology
2652,Hard Candy,Drama Thriller Patrick Wilson Ellen Page Sandra Oh D a v i d   S l a d e suicide rape age difference photographer ice shower menace lie pedophilia manipulation bedroom sadism electric shock coffee shop castration insanity vigilante sociopath deception neighbor teenage girl crying torture sadist pedophile cruelty older man younger woman relationship one day justice drinking rooftop held captive mental illness threat sexual torture screaming electrical torture childhood sexual abuse photo studio verbal abuse
9813,The Quiet,Drama Thriller Elisha Cuthbert Camilla Belle Edie Falco J a m i e   B a b b i t depression christmas party deaf-mute daughter high school sports blood splatter independent film mother daughter relationship incest woman director
60421,Circumstance,Drama Nikohl Boosheri Sarah Kazemy Reza Sixo Safai M a r y a m   K e s h a v a r z sexual identity lesbian relationship homosexuality woman director
157354,Fruitvale Station,Drama Michael B. Jordan Octavia Spencer Melonie Diaz R y a n   C o o g l e r police brutality based on true story racism docudrama day in a life
127867,The Brass Teapot,Comedy Fantasy Thriller Juno Temple Michael Angarano Alexis Bledel R a m a a   M o s l e y fantasy based on comic book money magical object woman director
3170,Bambi,Animation Drama Family Donnie Dunagan Peter Behn Stan Alexander D a v i d   H a n d   J a m e s   A l g a r   S a m u e l   A r m s t r o n g   W i l l i a m   R o b e r t s   P a u l   S a t t e r f i e l d   G r a h a m   H e i d   N o r m a n   W r i g h t forest coming of age best friend loss of loved one
14014,The Hammer,Comedy Adam Carolla Oswaldo Castillo Harold House Moore C h a r l e s   H e r m a n - W u r m f e l d transporter sport independent film
15708,Latter Days,Drama Comedy Romance Steve Sandvoss Wes Ramsey Jacqueline Bisset C .   J a y   C o x gay coming out religion mormon
146882,Elza,Drama Stana Roumillac Vincent Byrd Le Sage Christophe Cherki M a r i e t t e   M o n p i e r r e france caribbean islands caribbean woman director
215918,1982,Drama Bokeem Woodbine Sharon Leal Wayne Brady T o m m y   O l i v e r drug addiction father daughter relationship semi autobiographical
84200,"For a Good Time, Call...",Comedy Ari Graynor Lauren Miller Mark Webber J a m i e   T r a v i s crude humor best friend phone sex innuendo dirty joke
84184,Celeste & Jesse Forever,Comedy Drama Romance Rashida Jones Andy Samberg Elijah Wood L e e   T o l a n d   K r i e g e r relationship problems male female relationship divorce best friends in love
45767,Time Changer,Comedy Drama Family Science Fiction D. David Morin Gavin MacLeod Hal Linden R i c h   C h r i s t i a n o time travel time machine christian film
14823,London to Brighton,Crime Drama Thriller Georgia Groome Johnny Harris Sam Spruell P a u l   A n d r e w   W i l l i a m s suspense
367551,American Hero,Action Comedy Science Fiction Stephen Dorff Eddie Griffin Bill Billions N i c k   L o v e
343409,Windsor Drive,Thriller Mystery Samaire Armstrong Anna Gurji Matt Cohen N a t a l i e   B i b l e ' woman director
60243,A Separation,Drama Leila Hatami Kimia Hosseini Merila Zarei A s g h a r   F a r h a d i emigration class money maid divorce iran caregiver alzheimer's disease marital separation iranian
57294,Crying with Laughter,Comedy Drama Thriller Stephen McCole Malcolm Shields Andrew Neil J u s t i n   M o l o t n i k o v kidnapping stand-up comedy dark comedy night club landlord alcoholic stand-up comedian dark humor swearing
11446,Welcome to the Dollhouse,Comedy Drama Heather Matarazzo Victoria Davis Christina Brucato T o d d   S o l o n d z parents kids relationship sister sister relationship mockery ugliness independent film little girl school life
47889,Ruby in Paradise,Drama Romance Ashley Judd Todd Field Bentley Mitchum V i c t o r   N u n e z independent film
25461,Raising Victor Vargas,Drama Romance Victor Rasuk Judy Marte Melonie Diaz P e t e r   S o l l e t t independent film
905,Pandora's Box,Drama Thriller Romance Louise Brooks Fritz Kortner Francis Lederer G . W .   P a b s t london england casino irony forbidden love loss of husband reward silent film
279759,Harrison Montgomery,
78705,Live-In Maid,Drama Foreign Norma Aleandro Norma Argentina  Marcos Mundstock J o r g e   G a g g e r o
25212,Deterrence,Action Drama Mystery Thriller Kevin Pollak Timothy Hutton Sheryl Lee Ralph R o d   L u r i e diner judgment call
26899,The Mudge Boy,Drama Emile Hirsch Tom Guiry Richard Jenkins M i c h a e l   B u r k e chicken bullying rape of a male misfit homosexuality independent film coming of age gay sex
146269,The Young Unknowns,Drama Devon Gummersall Arly Jover Eion Bailey C a t h e r i n e   J e l s k i woman director
292483,Not Cool,Comedy Shane Dawson Cherami Leigh Drew Monson S h a n e   D a w s o n sex thanksgiving friendship high school love coming of age wild party
14451,Dead Snow,Horror Comedy Charlotte Frogner Stig Frode Henriksen Vegar Hoel T o m m y   W i r k o l a norway undead zombie wintry
10105,Saints and Soldiers,Action Adventure Drama History War Larry Bagby Alexander Polinsky Kirby Heyborne R y a n   L i t t l e winter belgium world war ii nazis bravery ardennen slaughter nazi germany soldier
211557,Vessel,Horror Science Fiction Brandon Bales Brandy Maasch Julie Mintz C l a r k   B a k e r
838,American Graffiti,Comedy Drama Richard Dreyfuss Ron Howard Paul Le Mat G e o r g e   L u c a s farewell rock and roll robbery love at first sight car race radio station car breakdown vandalism radio radio presenter airplane car child
40862,Iraq for Sale: The War Profiteers,Documentary Shereef Akeel R o b e r t   G r e e n w a l d
13158,Aqua Teen Hunger Force Colon Movie Film for Theaters,Animation Comedy Dana Snyder Carey Means Dave Willis D a v e   W i l l i s   M a t t   M a i e l l a r o africa blood splatter surrealism blood robot adult animation
84332,Safety Not Guaranteed,Comedy Romance Science Fiction Drama Aubrey Plaza Mark Duplass Jake Johnson C o l i n   T r e v o r r o w time travel
74510,Kevin Hart: Laugh at My Pain,Comedy Documentary Kevin Hart Na'im Lynn T i m   S t o r y   L e s l i e   S m a l l stand-up comedy
74725,Kill List,Horror Thriller Crime Neil Maskell MyAnna Buring Harry Simpson B e n   W h e a t l e y hotel wife husband relationship hitman infection forest cult priest murderer brutality bonfire ceremony ex soldier ritual sacrifice contract killer video tape folk horror mumblegore
58428,The Innkeepers,Horror Thriller Sara Paxton Pat Healy Kelly McGillis T i   W e s t anti terror terror beer supernatural towel inn phone whispering casa encantada mumblegore
8416,The Conformist,Drama Jean-Louis Trintignant Stefania Sandrelli Gastone Moschin B e r n a r d o   B e r t o l u c c i paris italy assassin fascism benito mussolini
36584,Interview with the Assassin,Drama Thriller Dylan Haggerty Renee Faia Dennis Lau N e i l   B u r g e r assassination paranoia suspense conspiracy
13429,Donkey Punch,Horror Drama Thriller Crime Nichola Burley Sian Breckin Jaime Winstone O l l y   B l a c k b u r n
9022,All the Boys Love Mandy Lane,Horror Mystery Thriller Amber Heard Anson Mount Michael Welch J o n a t h a n   L e v i n e suicide attempt gun texas mass murder farm worker planned murder beauty dying and death fraud plan surprise farm victim of murder conspiracy of murder high school murder youth beautiful girl female corpse
22530,Bled,Horror Sarah Farooqui Chris Ivan Cevic Alex Petrovitch C h r i s t o p h e r   H u t s o n vampire daywalker
288,High Noon,Western Gary Cooper Grace Kelly Thomas Mitchell F r e d   Z i n n e m a n n gunslinger showdown fistfight morality u.s. marshal battle justice one against many quick draw brawl street shootout
14275,Hoop Dreams,Documentary William Gates Arthur Agee Steve James S t e v e   J a m e s chicago sports team ghetto narration college sport basketball high school sports independent film inner city high school student
2287,Rize,Documentary Christopher Toler Tommy the Clown Miss Prissy D a v i d   L a C h a p e l l e street gang hip-hop dance fight breakdance ghetto musical clowning gang los angeles
18734,L.I.E.,Drama Paul Dano Bruce Altman Brian Cox M i c h a e l   C u e s t a independent film
